storm_date,storm_time,time_zone_offset,state_abbreviation,state_name,state_fips_code,magnitude,injured_count,fatality_count,property_loss,crop_loss,yearly_tornado_count,start_lon,start_lat,end_long,end_lat,length,width,tornado_path_geom
2004-09-08,10:58:00,-06:00,MD,Maryland,24,1,0,0,0.07,0,624,-77.07,38.47,-77.17,38.57,5.0,450.0,"LINESTRING(-77.07 38.47, -77.17 38.57)"
2004-10-16,16:15:00,-06:00,MD,Maryland,24,0,0,0,0.002,0,627,-76.15,38.52,-76.15,38.52,0.5,75.0,
2017-08-07,11:40:00,-06:00,MD,Maryland,24,1,0,0,750000,0,615617,-75.6066,38.3408,-75.5899,38.3575,1.47,450.0,"LINESTRING(-75.6066 38.3408, -75.5899 38.3575)"
2016-08-01,14:40:00,-06:00,MD,Maryland,24,0,0,0,75000,0,614253,-75.09,38.34,-75.06,38.39,3.82,150.0,"LINESTRING(-75.09 38.34, -75.06 38.39)"
2004-06-14,16:18:00,-06:00,MD,Maryland,24,1,0,0,0.002,0,1306,-77.32,39.55,-77.27,39.5,4.2,450.0,"LINESTRING(-77.32 39.55, -77.27 39.5)"
1996-07-15,13:30:00,-06:00,MD,Maryland,24,0,0,0,0.004,0,612,-76.98,38.47,-76.98,38.47,0.3,75.0,
2012-06-01,16:31:00,-06:00,MD,Maryland,24,1,0,0,0.002,0,391806,-78.376,39.688,-78.361,39.699,1.1,525.0,"LINESTRING(-78.376 39.688, -78.361 39.699)"
1996-07-19,13:55:00,-06:00,MD,Maryland,24,1,0,0,0.07,0,617,-76.85,39.43,-76.85,39.43,1.2,150.0,
2013-07-22,22:12:00,-06:00,MD,Maryland,24,0,0,0,0.003,0.002,470256,-76.182,39.628,-76.169,39.632,0.8,300.0,"LINESTRING(-76.182 39.628, -76.169 39.632)"
2006-07-05,14:00:00,-06:00,MD,Maryland,24,0,0,0,0.003,0,718,-75.78,38.03,-75.78,38.03,0.3,75.0,
2001-05-25,14:19:00,-06:00,MD,Maryland,24,1,0,0,0.53,0,811,-76.97,38.63,-76.88,38.67,3.5,300.0,"LINESTRING(-76.97 38.63, -76.88 38.67)"
2002-05-13,19:10:00,-06:00,MD,Maryland,24,1,0,0,0.07,0,709,-75.4,38.1,-75.28,38.17,7.0,300.0,"LINESTRING(-75.4 38.1, -75.28 38.17)"
2008-06-04,14:12:00,-06:00,MD,Maryland,24,0,0,0,0.3,0,1038,-75.93,38.71,-75.89,38.71,2.24,150.0,"LINESTRING(-75.93 38.71, -75.89 38.71)"
2013-07-01,17:33:00,-06:00,MD,Maryland,24,0,0,0,0.0005,0.0005,470255,-76.9004,38.7045,-76.8894,38.7365,2.3,225.0,"LINESTRING(-76.9004 38.7045, -76.8894 38.7365)"
2011-04-28,09:41:00,-06:00,MD,Maryland,24,0,0,0,0.007,0,302277,-76.465,38.366,-76.439,38.38,1.71,150.0,"LINESTRING(-76.465 38.366, -76.439 38.38)"
2002-05-13,14:20:00,-06:00,MD,Maryland,24,1,0,0,0.07,0,675,-75.92,39.5,-75.88,39.5,1.5,300.0,"LINESTRING(-75.92 39.5, -75.88 39.5)"
2010-08-12,15:03:00,-06:00,MD,Maryland,24,0,0,0,0.015,0,1008,-77.1837,39.4403,-77.1829,39.4437,0.24,1320.0,"LINESTRING(-77.1837 39.4403, -77.1829 39.4437)"
1996-07-19,13:12:00,-06:00,MD,Maryland,24,2,0,0,0.4,0,614,-77.7,39.38,-77.7,39.35,2.0,375.0,"LINESTRING(-77.7 39.38, -77.7 39.35)"
1999-08-14,11:50:00,-06:00,MD,Maryland,24,1,0,0,0.8,0,630,-77.47,39.45,-77.42,39.43,3.0,150.0,"LINESTRING(-77.47 39.45, -77.42 39.43)"
2011-04-28,04:45:00,-06:00,MD,Maryland,24,0,0,0,0.002,0,302255,-77.42,39.152,-77.408,39.158,0.76,150.0,"LINESTRING(-77.42 39.152, -77.408 39.158)"
2011-05-17,18:10:00,-06:00,MD,Maryland,24,1,0,0,0.3,0,314973,-77.747,39.681,-77.777,39.701,2.11,600.0,"LINESTRING(-77.747 39.681, -77.777 39.701)"
2015-06-27,14:32:00,-06:00,MD,Maryland,24,1,0,0,0.013,0,583156,-76.907,38.294,-76.636,38.39,16.11,2400.0,"LINESTRING(-76.907 38.294, -76.7715 38.342, -76.636 38.39)"
2013-06-10,19:01:00,-06:00,MD,Maryland,24,0,0,0,0.0005,0.001,459735,-76.755,38.223,-76.753,38.226,0.25,150.0,"LINESTRING(-76.755 38.223, -76.753 38.226)"
1996-06-24,15:34:00,-06:00,MD,Maryland,24,1,0,0,0.6,0,1149,-76.77,38.83,-76.67,38.7,5.0,600.0,"LINESTRING(-76.77 38.83, -76.67 38.7)"
2004-09-18,02:00:00,-06:00,MD,Maryland,24,2,0,0,0.35,0,1781,-76.37,39.7,-76.37,39.73,2.0,375.0,"LINESTRING(-76.37 39.7, -76.37 39.73)"
2011-04-28,09:25:00,-06:00,MD,Maryland,24,1,0,0,0.035,0,302273,-76.666,38.263,-76.618,38.294,3.37,450.0,"LINESTRING(-76.666 38.263, -76.618 38.294)"
2008-06-04,13:20:00,-06:00,MD,Maryland,24,0,0,0,0.002,0,1036,-77.0,39.03,-76.99,39.03,0.32,150.0,"LINESTRING(-77 39.03, -76.99 39.03)"
2000-04-21,13:40:00,-06:00,MD,Maryland,24,1,0,0,0.21,0,155,-76.65,38.7,-76.63,38.7,1.5,210.0,"LINESTRING(-76.65 38.7, -76.63 38.7)"
1996-07-19,13:20:00,-06:00,MD,Maryland,24,1,0,0,0.13,0,1150,-77.63,39.33,-77.63,39.32,6.2,600.0,"LINESTRING(-77.63 39.33, -77.63 39.32)"
2012-06-01,15:46:00,-06:00,MD,Maryland,24,0,0,0,0.003,0,391771,-76.755,39.047,-76.756,39.049,0.15,225.0,"LINESTRING(-76.755 39.047, -76.756 39.049)"
2010-09-30,07:46:00,-06:00,MD,Maryland,24,0,0,0,0.015,0,1089,-76.45,39.1,-76.4492,39.1134,0.93,600.0,"LINESTRING(-76.45 39.1, -76.4492 39.1134)"
2004-09-17,16:10:00,-06:00,MD,Maryland,24,1,0,0,0.32,0,1774,-77.63,39.32,-77.65,39.5,4.0,450.0,"LINESTRING(-77.63 39.32, -77.65 39.5)"
1996-09-28,16:00:00,-06:00,MD,Maryland,24,0,0,0,0.07,0,822,-77.05,39.68,-77.05,39.68,0.5,225.0,
2000-07-10,15:30:00,-06:00,MD,Maryland,24,1,0,0,0.06,0,994,-76.8,39.1,-76.82,39.1,1.3,300.0,"LINESTRING(-76.8 39.1, -76.82 39.1)"
2001-09-24,15:19:00,-06:00,MD,Maryland,24,3,55,2,101,0,1150,-76.98,38.93,-76.83,39.23,17.5,600.0,"LINESTRING(-76.98 38.93, -76.905 39.08, -76.83 39.23)"
2008-06-04,13:40:00,-06:00,MD,Maryland,24,0,0,0,0.4,0,1037,-76.56,38.7,-76.53,38.69,1.64,225.0,"LINESTRING(-76.56 38.7, -76.53 38.69)"
1999-08-26,13:38:00,-06:00,MD,Maryland,24,1,0,0,0.07,0,631,-77.65,39.47,-77.65,39.47,1.5,180.0,
2011-04-05,02:55:00,-06:00,MD,Maryland,24,0,0,0,0.004,0,301094,-76.716,38.968,-76.694,38.977,1.34,150.0,"LINESTRING(-76.716 38.968, -76.694 38.977)"
2001-07-05,18:00:00,-06:00,MD,Maryland,24,0,0,0,0.003,0,353,-75.68,38.43,-75.68,38.43,1.0,150.0,
1996-07-13,01:35:00,-06:00,MD,Maryland,24,1,0,0,0.12,0,611,-76.7,38.73,-76.72,38.75,1.2,150.0,"LINESTRING(-76.7 38.73, -76.72 38.75)"
2000-05-13,17:45:00,-06:00,MD,Maryland,24,1,0,0,0.12,0,823,-76.83,38.7,-76.63,38.75,12.0,450.0,"LINESTRING(-76.83 38.7, -76.63 38.75)"
2012-06-01,15:56:00,-06:00,MD,Maryland,24,1,2,0,0.3,0,391779,-76.393,39.487,-76.388,39.504,1.2,900.0,"LINESTRING(-76.393 39.487, -76.388 39.504)"
2002-04-28,16:56:00,-06:00,MD,Maryland,24,4,122,3,124,0,582,-77.18,38.55,-76.5,38.48,38.0,1950.0,"LINESTRING(-77.18 38.55, -77.01 38.5325, -76.84 38.515, -76.67 38.4975, -76.5 38.48)"
2012-06-01,15:27:00,-06:00,MD,Maryland,24,0,0,0,0.002,0,391775,-76.846,38.944,-76.834,38.953,0.9,150.0,"LINESTRING(-76.846 38.944, -76.834 38.953)"
2013-04-19,17:26:00,-06:00,MD,Maryland,24,0,0,0,0.025,0.005,449088,-76.813,38.837,-76.807,38.843,0.5,225.0,"LINESTRING(-76.813 38.837, -76.807 38.843)"
1996-11-08,14:45:00,-06:00,MD,Maryland,24,1,1,0,0.75,0,830,-76.52,39.27,-76.52,39.27,3.8,300.0,
2002-05-02,15:38:00,-06:00,MD,Maryland,24,2,0,0,0.33,0,122,-76.0,39.65,-75.95,39.7,4.5,480.0,"LINESTRING(-76 39.65, -75.95 39.7)"
2014-09-21,03:47:00,-06:00,MI,Michigan,26,1,0,0,0.4,0,540312,-83.19,42.7,-83.17,42.71,1.23,450.0,"LINESTRING(-83.19 42.7, -83.17 42.71)"
2007-08-24,14:55:00,-06:00,MI,Michigan,26,1,0,0,0.3,0,908,-84.53,42.69,-84.49,42.73,6.0,900.0,"LINESTRING(-84.53 42.69, -84.49 42.73)"
2014-09-01,12:42:00,-06:00,MI,Michigan,26,1,0,0,0.215,0,544374,-84.5127,44.9133,-84.3819,44.9614,7.21,630.0,"LINESTRING(-84.5127 44.9133, -84.3819 44.9614)"
2016-08-20,12:34:00,-06:00,MI,Michigan,26,0,0,0,500000,0,614295,-85.7461,42.8848,-85.696,42.9343,4.25,225.0,"LINESTRING(-85.7461 42.8848, -85.696 42.9343)"
2014-07-06,22:16:00,-06:00,MI,Michigan,26,0,0,0,0.3,0,520839,-84.98,42.94,-84.9554,42.9451,1.0,150.0,"LINESTRING(-84.98 42.94, -84.9554 42.9451)"
2010-06-27,18:32:00,-06:00,MI,Michigan,26,0,0,0,0.075,0,818,-83.0706,43.3205,-83.0613,43.3206,0.47,150.0,"LINESTRING(-83.0706 43.3205, -83.0613 43.3206)"
2011-09-28,13:46:00,-06:00,MI,Michigan,26,0,0,0,0.003,0,347366,-83.5614,41.7803,-83.5597,41.7807,0.09,150.0,"LINESTRING(-83.5614 41.7803, -83.5597 41.7807)"
2015-06-22,12:30:00,-06:00,MI,Michigan,26,1,5,0,3.2,0,583118,-84.96,42.89,-84.8776,42.8614,4.61,300.0,"LINESTRING(-84.96 42.89, -84.8776 42.8614)"
2010-04-30,16:50:00,-06:00,MI,Michigan,26,0,0,0,0.015,0,180,-88.6579,46.1124,-88.6579,46.1124,0.4,300.0,
2014-09-01,11:47:00,-06:00,MI,Michigan,26,1,0,0,0.16,0,544375,-85.0215,44.8064,-84.9767,44.8551,4.02,375.0,"LINESTRING(-85.0215 44.8064, -84.9767 44.8551)"
2007-10-18,16:25:00,-06:00,MI,Michigan,26,2,0,0,0.24,0,1029,-83.81,45.1,-83.76,45.15,4.06,1290.0,"LINESTRING(-83.81 45.1, -83.76 45.15)"
1997-07-02,13:41:00,-06:00,MI,Michigan,26,1,0,0,0.4,0,836,-84.15,43.18,-84.15,43.18,2.0,180.0,
2003-06-08,15:35:00,-06:00,MI,Michigan,26,1,0,0,0.3,0,1233,-83.7,42.87,-83.65,42.9,3.0,300.0,"LINESTRING(-83.7 42.87, -83.65 42.9)"
1997-07-02,16:00:00,-06:00,MI,Michigan,26,2,90,0,90,0,847,-83.25,42.4,-83.05,42.38,5.0,7500.0,"LINESTRING(-83.25 42.4, -83.05 42.38)"
2016-08-20,12:18:00,-06:00,MI,Michigan,26,1,0,0,500000,0,614294,-85.861,42.763,-85.803,42.804,4.08,300.0,"LINESTRING(-85.861 42.763, -85.803 42.804)"
1999-07-28,18:05:00,-06:00,MI,Michigan,26,1,0,0,0.06,0,549,-82.58,43.15,-82.58,43.15,0.3,300.0,
2014-07-06,19:02:00,-06:00,MI,Michigan,26,0,0,0,0.004,0,532538,-88.181,46.3605,-88.0784,46.3199,5.65,300.0,"LINESTRING(-88.181 46.3605, -88.0784 46.3199)"
2017-08-17,17:34:00,-06:00,MI,Michigan,26,0,0,0,45000,0,615645,-83.9742,44.4016,-83.972,44.405,0.26,225.0,"LINESTRING(-83.9742 44.4016, -83.972 44.405)"
1998-10-06,13:50:00,-06:00,MI,Michigan,26,1,12,0,1.2,0,1389,-85.48,43.7,-85.48,43.7,10.0,150.0,
2016-05-24,12:21:00,-06:00,MI,Michigan,26,1,0,0,10000,0,613954,-88.1106,46.445,-88.0332,46.4327,3.78,600.0,"LINESTRING(-88.1106 46.445, -88.0332 46.4327)"
2007-07-09,14:15:00,-06:00,MI,Michigan,26,0,0,0,0.015,0.001,812,-83.93,44.02,-83.92,44.01,0.5,240.0,"LINESTRING(-83.93 44.02, -83.92 44.01)"
2016-08-20,11:13:00,-06:00,MI,Michigan,26,1,0,0,2000000,0,614292,-86.126,42.296,-86.055,42.44,10.59,450.0,"LINESTRING(-86.126 42.296, -86.055 42.44)"
2001-05-21,12:34:00,-06:00,MI,Michigan,26,2,3,0,3.01,0,747,-83.77,42.63,-83.77,42.78,10.9,600.0,"LINESTRING(-83.77 42.63, -83.77 42.78)"
2017-08-03,16:10:00,-06:00,MI,Michigan,26,0,0,0,55000,0,615603,-85.3808,44.9285,-85.3811,44.9272,0.09,165.0,"LINESTRING(-85.3808 44.9285, -85.3811 44.9272)"
2001-05-21,11:23:00,-06:00,MI,Michigan,26,0,0,0,0.07,0,746,-83.62,42.53,-83.63,42.55,1.0,450.0,"LINESTRING(-83.62 42.53, -83.63 42.55)"
2001-09-09,16:34:00,-06:00,MI,Michigan,26,1,1,0,15,0,1111,-84.73,42.63,-84.53,42.73,8.5,900.0,"LINESTRING(-84.73 42.63, -84.53 42.73)"
2016-03-24,13:14:00,-06:00,MI,Michigan,26,0,0,0,100000,0,613668,-86.1027,41.7925,-86.0787,41.8,1.34,450.0,"LINESTRING(-86.1027 41.7925, -86.0787 41.8)"
2010-07-27,19:40:00,-06:00,MI,Michigan,26,0,0,0,0.003,0,975,-87.8473,45.7853,-87.8425,45.7854,0.23,270.0,"LINESTRING(-87.8473 45.7853, -87.8425 45.7854)"
2011-08-20,13:00:00,-06:00,MI,Michigan,26,0,0,0,0.003,0,343150,-84.1374,43.2008,-84.0834,43.2042,2.73,300.0,"LINESTRING(-84.1374 43.2008, -84.0834 43.2042)"
2003-05-05,18:00:00,-06:00,MI,Michigan,26,1,0,0,0.09,0,153,-83.15,42.85,-83.13,42.85,1.0,300.0,"LINESTRING(-83.15 42.85, -83.13 42.85)"
1998-08-25,00:00:00,-06:00,MI,Michigan,26,2,0,0,2.1,0,1267,-86.25,41.83,-85.82,41.72,26.0,900.0,"LINESTRING(-86.25 41.83, -86.035 41.775, -85.82 41.72)"
2016-07-08,13:16:00,-06:00,MI,Michigan,26,0,0,0,10000,0,614185,-83.956,43.886,-83.916,43.889,2.0,300.0,"LINESTRING(-83.956 43.886, -83.916 43.889)"
1997-07-02,14:30:00,-06:00,MI,Michigan,26,3,0,0,0.6,0,842,-83.72,43.17,-83.72,43.17,2.0,3000.0,
1998-08-06,17:45:00,-06:00,MI,Michigan,26,0,0,0,0.002,0,1376,-86.0,42.68,-86.0,42.68,0.1,90.0,
2011-08-07,14:50:00,-06:00,MI,Michigan,26,0,0,0,0.075,0,339359,-83.5483,44.2346,-83.5449,44.2357,0.18,150.0,"LINESTRING(-83.5483 44.2346, -83.5449 44.2357)"
2017-04-10,18:36:00,-06:00,MI,Michigan,26,1,0,0,210000,0,614975,-85.3669,42.784,-85.2718,42.8166,5.33,660.0,"LINESTRING(-85.3669 42.784, -85.2718 42.8166)"
1996-06-12,10:15:00,-06:00,MI,Michigan,26,0,0,0,0.002,0,376,-83.47,42.48,-83.47,42.48,0.2,60.0,
2014-06-17,09:57:00,-06:00,MI,Michigan,26,1,0,0,0.14,0,531670,-83.8247,44.3722,-83.7941,44.3787,1.58,300.0,"LINESTRING(-83.8247 44.3722, -83.7941 44.3787)"
2004-06-13,16:30:00,-06:00,MI,Michigan,26,1,0,0,0.16,0,1351,-83.97,44.98,-83.9,45.08,7.2,150.0,"LINESTRING(-83.97 44.98, -83.9 45.08)"
1996-07-28,16:00:00,-06:00,MI,Michigan,26,0,0,0,0.002,0,579,-85.25,43.9,-85.25,43.9,0.1,30.0,
2007-10-18,20:28:00,-06:00,MI,Michigan,26,2,1,2,15.4,0,1058,-84.3,42.61,-84.21,42.8,19.0,900.0,"LINESTRING(-84.3 42.61, -84.21 42.8)"
2004-06-13,12:05:00,-06:00,MI,Michigan,26,0,0,0,0.002,0,294,-85.08,43.3,-85.08,43.3,0.1,30.0,
1997-07-02,13:50:00,-06:00,MI,Michigan,26,1,0,0,0.4,0,837,-84.15,43.17,-84.15,43.17,0.3,129.0,
2010-06-06,00:11:00,-06:00,MI,Michigan,26,2,11,0,50,0,571,-83.7692,41.9663,-83.5177,41.9447,13.01,2400.0,"LINESTRING(-83.7692 41.9663, -83.5177 41.9447)"
2006-10-03,23:10:00,-06:00,MI,Michigan,26,0,0,0,0.26,0,944,-85.51,44.21,-85.51,44.21,0.1,210.0,
2013-05-28,19:09:00,-06:00,MI,Michigan,26,1,0,0,0.11,0,443081,-84.029,42.83,-83.8477,42.8835,9.89,1650.0,"LINESTRING(-84.029 42.83, -83.8477 42.8835)"
2003-06-08,16:45:00,-06:00,MI,Michigan,26,0,0,0,0.002,0,1235,-84.88,42.77,-84.88,42.77,0.2,90.0,
2007-08-24,15:30:00,-06:00,MI,Michigan,26,2,1,0,24,0,911,-84.01,42.71,-83.58,42.83,23.52,1320.0,"LINESTRING(-84.01 42.71, -83.795 42.77, -83.58 42.83)"
2001-05-21,12:55:00,-06:00,MI,Michigan,26,1,0,0,0.3,0,893,-84.67,42.92,-84.67,42.92,4.5,150.0,
2013-11-17,15:27:00,-06:00,MI,Michigan,26,0,0,0,0.011,0,484929,-84.6928,44.8658,-84.6893,44.8692,0.29,450.0,"LINESTRING(-84.6928 44.8658, -84.6893 44.8692)"
2013-05-28,19:54:00,-06:00,MI,Michigan,26,2,0,0,0.35,0,443087,-83.574,42.896,-83.502,42.937,4.61,900.0,"LINESTRING(-83.574 42.896, -83.502 42.937)"
1997-07-02,14:45:00,-06:00,MI,Michigan,26,3,1,1,3.8,0,843,-83.62,43.18,-83.62,43.18,1.7,4500.0,
1998-10-06,15:50:00,-06:00,MI,Michigan,26,0,0,0,0.23,0,1390,-84.75,43.78,-84.77,43.82,20.0,150.0,"LINESTRING(-84.75 43.78, -84.77 43.82)"
2001-05-21,15:02:00,-06:00,MI,Michigan,26,0,0,0,0.14,0,749,-83.45,42.92,-83.37,43.0,7.3,300.0,"LINESTRING(-83.45 42.92, -83.37 43)"
2001-05-21,12:15:00,-06:00,MI,Michigan,26,0,0,0,0.3,0,889,-84.9,42.6,-84.9,42.6,6.0,150.0,
1997-07-02,16:13:00,-06:00,MI,Michigan,26,0,6,0,30,0,848,-82.97,42.77,-82.97,42.77,0.7,300.0,
2010-06-27,17:06:00,-06:00,MI,Michigan,26,1,4,1,0.7,0,816,-82.6119,42.9943,-82.5544,42.9945,2.91,750.0,"LINESTRING(-82.6119 42.9943, -82.5544 42.9945)"
2002-08-01,20:05:00,-06:00,MI,Michigan,26,0,0,0,0.002,0,382,-85.82,43.33,-85.82,43.33,15.0,45.0,
2007-07-10,17:15:00,-06:00,MI,Michigan,26,0,0,0,0.004,0,815,-85.28,44.87,-85.28,44.87,0.1,120.0,
2001-10-24,15:40:00,-06:00,MI,Michigan,26,1,1,0,0.32,0,498,-85.67,41.77,-85.63,41.82,4.0,1200.0,"LINESTRING(-85.67 41.77, -85.63 41.82)"
2012-03-12,16:43:00,-06:00,MI,Michigan,26,1,0,0,0.075,0,360508,-84.5681,43.7124,-84.4856,43.756,5.11,375.0,"LINESTRING(-84.5681 43.7124, -84.4856 43.756)"
2015-06-22,20:00:00,-06:00,MI,Michigan,26,2,2,0,0.6,0,572939,-83.7432,43.2542,-83.52,43.25,11.27,750.0,"LINESTRING(-83.7432 43.2542, -83.52 43.25)"
2001-10-24,17:00:00,-06:00,MI,Michigan,26,1,0,0,0.35,0,500,-84.55,41.75,-84.53,41.78,2.0,180.0,"LINESTRING(-84.55 41.75, -84.53 41.78)"
2007-10-18,23:45:00,-06:00,MI,Michigan,26,1,0,0,0.4,0,1064,-83.24,43.52,-83.2,43.55,3.0,300.0,"LINESTRING(-83.24 43.52, -83.2 43.55)"
2016-07-11,22:55:00,-06:00,MI,Michigan,26,1,0,0,100000,0,614197,-90.063,46.4341,-90.0181,46.4512,2.44,600.0,"LINESTRING(-90.063 46.4341, -90.0181 46.4512)"
2001-06-09,16:35:00,-06:00,MI,Michigan,26,1,0,0,0.09,0,1010,-84.48,44.07,-84.4,44.05,3.0,90.0,"LINESTRING(-84.48 44.07, -84.4 44.05)"
2016-08-20,12:50:00,-06:00,MI,Michigan,26,0,0,0,25000,0,614296,-85.6224,42.984,-85.6174,42.9965,0.9,150.0,"LINESTRING(-85.6224 42.984, -85.6174 42.9965)"
2015-06-22,23:31:00,-06:00,MI,Michigan,26,1,0,0,0.3,0,573550,-84.0323,42.1883,-83.9477,42.1883,4.33,300.0,"LINESTRING(-84.0323 42.1883, -83.9477 42.1883)"
2010-06-23,19:52:00,-06:00,MI,Michigan,26,0,0,0,0.075,0,773,-83.7483,42.1346,-83.6787,42.1489,3.7,225.0,"LINESTRING(-83.7483 42.1346, -83.6787 42.1489)"
2014-07-06,20:20:00,-06:00,MI,Michigan,26,1,6,0,4.5,0,520838,-85.7,42.85,-85.608,42.9119,6.25,1200.0,"LINESTRING(-85.7 42.85, -85.608 42.9119)"
2014-09-01,12:16:00,-06:00,MI,Michigan,26,1,0,0,0.085,0,544378,-84.7721,44.7577,-84.627,44.8408,9.14,225.0,"LINESTRING(-84.7721 44.7577, -84.627 44.8408)"
2010-07-18,16:56:00,-06:00,MI,Michigan,26,0,0,0,0.008,0,903,-85.41,44.2,-85.4085,44.1997,0.08,300.0,"LINESTRING(-85.41 44.2, -85.4085 44.1997)"
2016-08-11,15:31:00,-06:00,MI,Michigan,26,1,0,0,10000,0,614270,-87.6662,45.7017,-87.6421,45.7084,1.25,600.0,"LINESTRING(-87.6662 45.7017, -87.6421 45.7084)"
1999-07-03,17:21:00,-06:00,MI,Michigan,26,1,2,0,1.81,0,1108,-84.27,44.87,-83.6,44.68,12.0,180.0,"LINESTRING(-84.27 44.87, -84.1025 44.8225, -83.935 44.775, -83.7675 44.7275, -83.6 44.68)"
2010-08-19,17:40:00,-06:00,MI,Michigan,26,0,0,0,0.3,0,1028,-82.932,42.6066,-82.885,42.543,5.01,600.0,"LINESTRING(-82.932 42.6066, -82.885 42.543)"
2008-06-12,19:45:00,-06:00,MI,Michigan,26,0,0,0,0.015,0,1230,-86.15,44.22,-86.13,44.23,1.04,1275.0,"LINESTRING(-86.15 44.22, -86.13 44.23)"
1997-10-05,11:30:00,-06:00,MI,Michigan,26,1,0,0,0.003,0,980,-86.52,45.88,-86.52,45.9,0.1,150.0,"LINESTRING(-86.52 45.88, -86.52 45.9)"
2013-05-28,19:30:00,-06:00,MI,Michigan,26,2,0,0,0.225,0,443079,-83.7734,42.8519,-83.6942,42.8976,5.1,1500.0,"LINESTRING(-83.7734 42.8519, -83.6942 42.8976)"
2007-10-18,19:00:00,-06:00,MI,Michigan,26,2,0,0,0.245,0,1048,-83.62,44.94,-83.61,44.94,0.25,690.0,"LINESTRING(-83.62 44.94, -83.61 44.94)"
2011-05-29,15:27:00,-06:00,MI,Michigan,26,1,0,0,0.075,0,297437,-84.265,42.7736,-84.2214,42.8046,3.26,300.0,"LINESTRING(-84.265 42.7736, -84.2214 42.8046)"
2016-08-20,11:42:00,-06:00,MI,Michigan,26,1,0,0,1500000,0,614293,-86.023,42.533,-85.922,42.702,12.76,300.0,"LINESTRING(-86.023 42.533, -85.922 42.702)"
2016-05-24,12:54:00,-06:00,MI,Michigan,26,1,0,0,50000,0,613955,-87.8369,46.4303,-87.7558,46.4278,3.87,600.0,"LINESTRING(-87.8369 46.4303, -87.7558 46.4278)"
2000-05-12,17:50:00,-06:00,MI,Michigan,26,1,0,0,0.06,0,212,-82.62,43.73,-82.6,43.73,0.3,510.0,"LINESTRING(-82.62 43.73, -82.6 43.73)"
2015-11-06,06:20:00,-06:00,MI,Michigan,26,0,0,0,0.025,0,606180,-82.696,43.148,-82.672,43.149,1.21,225.0,"LINESTRING(-82.696 43.148, -82.672 43.149)"
2012-06-18,19:28:00,-06:00,MI,Michigan,26,1,0,0,0.06,0,394766,-84.5354,44.5861,-84.5096,44.5827,1.29,1050.0,"LINESTRING(-84.5354 44.5861, -84.5096 44.5827)"
2016-08-20,13:10:00,-06:00,MI,Michigan,26,1,0,0,750000,0,614298,-85.128,43.068,-85.045,43.1632,7.8,300.0,"LINESTRING(-85.128 43.068, -85.045 43.1632)"
1998-04-16,14:57:00,-06:00,MI,Michigan,26,1,0,0,0.35,0,69,-82.68,43.37,-82.55,43.43,7.5,300.0,"LINESTRING(-82.68 43.37, -82.55 43.43)"
2001-10-24,18:42:00,-06:00,MI,Michigan,26,1,0,0,0.11,0,1139,-83.75,43.5,-83.63,43.6,7.0,300.0,"LINESTRING(-83.75 43.5, -83.63 43.6)"
2012-03-15,15:18:00,-06:00,MI,Michigan,26,3,0,0,12,0,362955,-83.9571,42.3956,-83.853,42.3177,7.57,2400.0,"LINESTRING(-83.9571 42.3956, -83.853 42.3177)"
2016-07-08,15:56:00,-06:00,MI,Michigan,26,0,0,0,5000,0,614186,-85.4065,46.32,-85.4065,46.32,0.25,225.0,
2010-07-18,20:11:00,-06:00,MI,Michigan,26,0,0,0,0.075,0,905,-82.8266,44.0327,-82.7907,44.0192,2.01,225.0,"LINESTRING(-82.8266 44.0327, -82.7907 44.0192)"
2016-08-12,12:10:00,-06:00,MI,Michigan,26,0,0,0,75000,0,614273,-86.1678,42.6267,-86.1466,42.6272,1.08,150.0,"LINESTRING(-86.1678 42.6267, -86.1466 42.6272)"
2007-08-24,14:25:00,-06:00,MI,Michigan,26,3,5,0,40,0,907,-84.83,42.59,-84.76,42.63,6.5,900.0,"LINESTRING(-84.83 42.59, -84.76 42.63)"
2001-10-24,18:09:00,-06:00,MI,Michigan,26,1,0,0,0.75,0,1214,-83.78,42.65,-83.48,42.78,14.0,300.0,"LINESTRING(-83.78 42.65, -83.63 42.715, -83.48 42.78)"
2008-06-06,14:55:00,-06:00,MI,Michigan,26,0,0,0,0.075,0,1120,-84.12,44.36,-84.11,44.38,1.08,300.0,"LINESTRING(-84.12 44.36, -84.11 44.38)"
2007-10-18,18:42:00,-06:00,MI,Michigan,26,1,0,0,0.055,0,1044,-83.9,44.78,-83.85,44.8,3.22,450.0,"LINESTRING(-83.9 44.78, -83.85 44.8)"
2007-10-18,17:35:00,-06:00,MI,Michigan,26,2,1,1,1.1,0,1035,-85.23,44.67,-85.19,44.72,4.45,1290.0,"LINESTRING(-85.23 44.67, -85.19 44.72)"
2010-06-06,00:33:00,-06:00,MI,Michigan,26,1,0,0,10,0,572,-83.3274,41.9359,-83.2393,41.9802,5.15,1500.0,"LINESTRING(-83.3274 41.9359, -83.2393 41.9802)"
2001-05-21,13:50:00,-06:00,MI,Michigan,26,0,0,0,0.07,0,896,-85.68,43.07,-85.68,43.07,0.1,150.0,
2010-06-05,22:32:00,-06:00,MI,Michigan,26,2,0,0,0.3,0,565,-85.6873,41.8172,-85.4865,41.7803,10.65,600.0,"LINESTRING(-85.6873 41.8172, -85.4865 41.7803)"
